"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23171"" target=""_blank"">ASUMZ:Invert:23171</a>",Corydalus,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23172"" target=""_blank"">ASUMZ:Invert:23172</a>",Hydropsychidae,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23173"" target=""_blank"">ASUMZ:Invert:23173</a>",Petrophila,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23174"" target=""_blank"">ASUMZ:Invert:23174</a>",Psephenus,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23175"" target=""_blank"">ASUMZ:Invert:23175</a>",Culiseta,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23176"" target=""_blank"">ASUMZ:Invert:23176</a>",Simulium,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23177"" target=""_blank"">ASUMZ:Invert:23177</a>",Tabanidae,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23178"" target=""_blank"">ASUMZ:Invert:23178</a>",Tipulidae,collection,3/26/1999,"Rock Creek, Harold E Alexander WMa, 3 miles Nw of sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23305"" target=""_blank"">ASUMZ:Invert:23305</a>",Gammarus,collection,3/14/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23306"" target=""_blank"">ASUMZ:Invert:23306</a>",Lirceus,collection,3/14/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23307"" target=""_blank"">ASUMZ:Invert:23307</a>",Cambaridae,collection,3/14/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23308"" target=""_blank"">ASUMZ:Invert:23308</a>",Isotomurus,collection,3/14/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23309"" target=""_blank"">ASUMZ:Invert:23309</a>",Eurylophella,collection,3/14/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23310"" target=""_blank"">ASUMZ:Invert:23310</a>",Stenonema,collection,3/14/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23311"" target=""_blank"">ASUMZ:Invert:23311</a>",Isonychia,collection,3/14/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23312"" target=""_blank"">ASUMZ:Invert:23312</a>",Siphlonuridae,collection,3/14/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23313"" target=""_blank"">ASUMZ:Invert:23313</a>",Calopteryx,collection,3/14/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23314"" target=""_blank"">ASUMZ:Invert:23314</a>",Perlesta,collection,3/14/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:23315"" target=""_blank"">ASUMZ:Invert:23315</a>",Acroneuria,collection,3/14/1999,"Rock Creek, Harold E. Alexander WMA, 3 miles NW of Sitka.",36.2381430000,-91.4005410000,550,World Geodetic System 1984,ASUMZ:Invert
